city,date,PM2.5,AQI
Chengdu,20140114,163.875,509.25
Chengdu,20140115,178.9166667,519.2777778
Chengdu,20140116,185.2,523.4666667
Chengdu,20140117,211.5833333,541.0555556
Chengdu,20140118,243.7083333,562.4722222
Chengdu,20140119,115.5,477
Chengdu,20140120,59.08333333,439.3888889
Chengdu,20140121,116.0434783,477.3623188
Chengdu,20140122,185.7083333,523.8055556
Chengdu,20140123,242.5,561.6666667
Chengdu,20140124,220.3333333,546.8888889
Chengdu,20140125,206.125,537.4166667
Chengdu,20140126,226.826087,551.2173913
Chengdu,20140127,297.8333333,598.5555556
Chengdu,20140128,296.8333333,597.8888889
Chengdu,20140129,291.4583333,594.3055556
Chengdu,20140130,312.625,608.4166667
Chengdu,20140131,426.0869565,684.057971
Chengdu,20140201,154.1428571,502.7619048
Chengdu,20140202,138.3333333,492.2222222
Chengdu,20140203,144.875,496.5833333
Chengdu,20140204,160.0416667,506.6944444
Chengdu,20140205,73.33333333,448.8888889
Chengdu,20140206,25.75,417.1666667
Chengdu,20140207,44.5,429.6666667
Chengdu,20140208,72.17391304,448.115942
Chengdu,20140209,50.52173913,433.6811594
Chengdu,20140210,80.20833333,453.4722222
Chengdu,20140211,93.20833333,462.1388889
Chengdu,20140212,103.9166667,469.2777778
Chengdu,20140213,128.3333333,485.5555556
Chengdu,20140214,113.6190476,475.7460317
Chengdu,20140216,135,490
Chengdu,20140217,113.5416667,475.6944444
Chengdu,20140218,90.55,460.3666667
Chengdu,20140219,102.45,468.3
Chengdu,20140220,164.7391304,509.826087
Chengdu,20140221,157.0434783,504.6956522
Chengdu,20140222,174,516
Chengdu,20140223,174.125,516.0833333
Chengdu,20140224,141.0526316,494.0350877
Chengdu,20140225,111.6818182,474.4545455
Chengdu,20140226,81.04166667,454.0277778
Chengdu,20140227,35.69565217,423.7971014
Chengdu,20140228,52.73913043,435.1594203
Chengdu,20140301,48.125,432.0833333
Chengdu,20140302,50.25,433.5
Chengdu,20140303,50.08695652,433.3913043
Chengdu,20140304,43.04347826,428.6956522
Chengdu,20140305,60.33333333,440.2222222
Chengdu,20140306,47.17391304,431.4492754
Chengdu,20140307,54.16666667,436.1111111
Chengdu,20140308,26.66666667,417.7777778
Chengdu,20140309,73.625,449.0833333
Chengdu,20140310,99.08333333,466.0555556
Chengdu,20140311,107.1304348,471.4202899
Chengdu,20140312,86.5,457.6666667
Chengdu,20140313,73.40909091,448.9393939
Chengdu,20140314,42.25,428.1666667
Chengdu,20140315,74.16666667,449.4444444
Chengdu,20140316,134.875,489.9166667
Chengdu,20140317,130.625,487.0833333
Chengdu,20140318,126.6521739,484.4347826
Chengdu,20140319,118.6315789,479.0877193
Chengdu,20140320,44.04166667,429.3611111
Chengdu,20140321,36.41666667,424.2777778
Chengdu,20140322,46.04347826,430.6956522
Chengdu,20140323,65.375,443.5833333
Chengdu,20140324,86.33333333,457.5555556
Chengdu,20140325,118.5,479
Chengdu,20140326,154.5,503
Chengdu,20140327,157.3478261,504.8985507
Chengdu,20140328,143.0952381,495.3968254
Chengdu,20140329,163.6666667,509.1111111
Chengdu,20140330,86.54166667,457.6944444
Chengdu,20140331,31.61904762,421.0793651
Chengdu,20140401,37.22222222,424.8148148
Chengdu,20140402,49.95833333,433.3055556
Chengdu,20140403,77.17391304,451.4492754
Chengdu,20140404,51.125,434.0833333
Chengdu,20140405,52.04545455,434.6969697
Chengdu,20140406,66.70833333,444.4722222
Chengdu,20140407,81.41666667,454.2777778
Chengdu,20140408,123.8333333,482.5555556
Chengdu,20140409,103,468.6666667
Chengdu,20140410,97.125,464.75
Chengdu,20140411,31.6875,421.125
Chengdu,20140412,46.79166667,431.1944444
Chengdu,20140413,65.33333333,443.5555556
Chengdu,20140414,67.04166667,444.6944444
Chengdu,20140415,62.45833333,441.6388889
Chengdu,20140416,64.27272727,442.8484848
Chengdu,20140417,60.73913043,440.4927536
Chengdu,20140418,35.95833333,423.9722222
Chengdu,20140419,20.95833333,413.9722222
Chengdu,20140420,41.52380952,427.6825397
Chengdu,20140421,28.16666667,418.7777778
Chengdu,20140422,34,422.6666667
Chengdu,20140423,79.05,452.7
Chengdu,20140424,96.7826087,464.5217391
Chengdu,20140425,66.08333333,444.0555556
Chengdu,20140426,84.08333333,456.0555556
Chengdu,20140427,54.5,436.3333333
Chengdu,20140428,66.91304348,444.6086957
Chengdu,20140429,37.66666667,425.1111111
Chengdu,20140430,47.83333333,431.8888889
Chengdu,20140501,84.7826087,456.5217391
Chengdu,20140502,45.75,430.5
Chengdu,20140503,63.69565217,442.4637681
Chengdu,20140504,43.79166667,429.1944444
Chengdu,20140505,30.13043478,420.0869565
Chengdu,20140506,55.66666667,437.1111111
Chengdu,20140507,154.4583333,502.9722222
Chengdu,20140508,140.2608696,493.5072464
Chengdu,20140509,119,479.3333333
Chengdu,20140510,41.83333333,427.8888889
Chengdu,20140511,43.45833333,428.9722222
Chengdu,20140512,89.69565217,459.7971014
Chengdu,20140513,97.90909091,465.2727273
Chengdu,20140514,94.125,462.75
Chengdu,20140515,34,422.6666667
Chengdu,20140516,70.20833333,446.8055556
Chengdu,20140517,110.7391304,473.826087
Chengdu,20140518,113.0833333,475.3888889
Chengdu,20140519,83.09090909,455.3939394
Chengdu,20140520,73.65217391,449.1014493
Chengdu,20140521,92.4,461.6
Chengdu,20140522,79.95833333,453.3055556
Chengdu,20140523,75.13043478,450.0869565
Chengdu,20140524,50.95833333,433.9722222
Chengdu,20140525,59.33333333,439.5555556
Chengdu,20140526,57.29166667,438.1944444
Chengdu,20140527,83.33333333,455.5555556
Chengdu,20140528,95.04166667,463.3611111
Chengdu,20140529,73.25,448.8333333
Chengdu,20140530,83.88888889,455.9259259
Chengdu,20140531,103.7826087,469.1884058
Chengdu,20140601,107.173913,471.4492754
Chengdu,20140602,115.6153846,477.0769231
Chengdu,20140603,55.58333333,437.0555556
Chengdu,20140604,27.58333333,418.3888889
Chengdu,20140605,48.04166667,432.0277778
Chengdu,20140606,51.45833333,434.3055556
Chengdu,20140607,59,439.3333333
Chengdu,20140608,54.20833333,436.1388889
Chengdu,20140609,60.83333333,440.5555556
Chengdu,20140610,47.375,431.5833333
Chengdu,20140611,55.70833333,437.1388889
Chengdu,20140612,40.29166667,426.8611111
Chengdu,20140613,49.26086957,432.8405797
Chengdu,20140614,44.45833333,429.6388889
Chengdu,20140615,57.70833333,438.4722222
Chengdu,20140616,53.25,435.5
Chengdu,20140617,52.04761905,434.6984127
Chengdu,20140618,60.90909091,440.6060606
Chengdu,20140619,50.25,433.5
Chengdu,20140620,30.59090909,420.3939394
Chengdu,20140621,36.39130435,424.2608696
Chengdu,20140622,35.20833333,423.4722222
Chengdu,20140623,39.08333333,426.0555556
Chengdu,20140624,32.375,421.5833333
Chengdu,20140625,33.08333333,422.0555556
Chengdu,20140626,37.70833333,425.1388889
Chengdu,20140627,62.66666667,441.7777778
Chengdu,20140628,69.79166667,446.5277778
Chengdu,20140629,32.45833333,421.6388889
Chengdu,20140630,33.95652174,422.6376812
Chengdu,20140725,32.4375,421.625
Chengdu,20140726,45.08695652,430.057971
Chengdu,20140727,67.77272727,445.1818182
Chengdu,20140728,62.83333333,441.8888889
Chengdu,20140729,85.4,456.9333333
Chengdu,20140730,90.08333333,460.0555556
Chengdu,20140731,29.95652174,419.9710145
Chengdu,20140801,43.83333333,429.2222222
Chengdu,20140802,55.5,437
Chengdu,20140803,58.25,438.8333333
Chengdu,20140804,41.77777778,427.8518519
Chengdu,20140805,52.94736842,435.2982456
Chengdu,20140806,58.04166667,438.6944444
Chengdu,20140807,25.63636364,417.0909091
Chengdu,20140808,24.04166667,416.0277778
Chengdu,20140809,22.52173913,415.0144928
Chengdu,20140810,54.66666667,436.4444444
Chengdu,20140811,27.54166667,418.3611111
Chengdu,20140812,34.47826087,422.9855072
Chengdu,20140813,41.58333333,427.7222222
Chengdu,20140814,54.54166667,436.3611111
Chengdu,20140815,54.375,436.25
Chengdu,20140816,61.8,441.2
Chengdu,20140817,62,441.3333333
Chengdu,20140818,49.68181818,433.1212121
Chengdu,20140819,48.08333333,432.0555556
Chengdu,20140820,59,439.3333333
Chengdu,20140821,50.88888889,433.9259259
Chengdu,20140822,35,423.3333333
Chengdu,20140824,42.18181818,428.1212121
Chengdu,20140825,64.66666667,443.1111111
Chengdu,20140826,39.20833333,426.1388889
Chengdu,20140827,26.63636364,417.7575758
Chengdu,20140828,26,417.3333333
Chengdu,20140829,32.5,421.6666667
Chengdu,20140830,54.75,436.5
Chengdu,20140831,47.95454545,431.969697
Chengdu,20140901,27.5,418.3333333
Chengdu,20140902,33.95652174,422.6376812
Chengdu,20140903,73.82608696,449.2173913
Chengdu,20140904,42.31818182,428.2121212
Chengdu,20140905,50,433.3333333
Chengdu,20140906,76.43478261,450.9565217
Chengdu,20140907,38.0625,425.375
Chengdu,20140908,43.73913043,429.1594203
Chengdu,20140909,51.04545455,434.030303
Chengdu,20140910,35.69565217,423.7971014
Chengdu,20140911,45,430
Chengdu,20140912,17.41666667,411.6111111
Chengdu,20140913,31.70833333,421.1388889
Chengdu,20140914,21.42857143,414.2857143
Chengdu,20140915,37.08333333,424.7222222
Chengdu,20140916,32.83333333,421.8888889
Chengdu,20140917,27.73913043,418.4927536
Chengdu,20140918,17.52173913,411.6811594
Chengdu,20140919,30.90909091,420.6060606
Chengdu,20140920,29.375,419.5833333
Chengdu,20140921,50.31818182,433.5454545
Chengdu,20140922,37.76190476,425.1746032
Chengdu,20140923,27.43478261,418.2898551
Chengdu,20140924,27.54545455,418.3636364
Chengdu,20140925,57.81818182,438.5454545
Chengdu,20140926,93.65,462.4333333
Chengdu,20140927,43.25,428.8333333
Chengdu,20140928,31.20833333,420.8055556
Chengdu,20140929,66.70833333,444.4722222
Chengdu,20140930,79.45833333,452.9722222
Chengdu,20141001,50.04545455,433.3636364
Chengdu,20141002,51.44444444,434.2962963
Chengdu,20141004,29.9,419.9333333
Chengdu,20141005,40.54166667,427.0277778
Chengdu,20141006,58.29166667,438.8611111
Chengdu,20141007,92.70588235,461.8039216
Chengdu,20141008,110.4166667,473.6111111
Chengdu,20141009,137.6666667,491.7777778
Chengdu,20141010,133.5833333,489.0555556
Chengdu,20141011,51.33333333,434.2222222
Chengdu,20141012,21.31818182,414.2121212
Chengdu,20141013,31.38095238,420.9206349
Chengdu,20141014,49.34782609,432.8985507
Chengdu,20141015,67.95652174,445.3043478
Chengdu,20141016,46.625,431.0833333
Chengdu,20141017,58.08695652,438.7246377
Chengdu,20141018,65.95833333,443.9722222
Chengdu,20141019,79.13043478,452.7536232
Chengdu,20141020,76.16666667,450.7777778
Chengdu,20141021,80.61904762,453.7460317
Chengdu,20141022,59.5,439.6666667
Chengdu,20141023,73.2,448.8
Chengdu,20141024,110.5833333,473.7222222
Chengdu,20141025,120.4090909,480.2727273
Chengdu,20141026,182.1304348,521.4202899
Chengdu,20141027,92.85714286,461.9047619
Chengdu,20141028,34.58333333,423.0555556
Chengdu,20141029,30.16666667,420.1111111
Chengdu,20141030,43.95833333,429.3055556
Chengdu,20141031,31.83333333,421.2222222
Chengdu,20141101,23.91666667,415.9444444
Chengdu,20141102,27.75,418.5
Chengdu,20141103,41.73913043,427.826087
Chengdu,20141104,61.69565217,441.1304348
Chengdu,20141105,91.91666667,461.2777778
Chengdu,20141106,114.9090909,476.6060606
Chengdu,20141107,59.70833333,439.8055556
Chengdu,20141108,32.375,421.5833333
Chengdu,20141109,42,428
Chengdu,20141110,46.58333333,431.0555556
Chengdu,20141111,58.90909091,439.2727273
Chengdu,20141112,68.375,445.5833333
Chengdu,20141113,49.375,432.9166667
Chengdu,20141114,65.3,443.5333333
Chengdu,20141115,61.42857143,440.952381
Chengdu,20141116,47.60869565,431.7391304
Chengdu,20141117,40.47368421,426.9824561
Chengdu,20141120,71.83333333,447.8888889
Chengdu,20141121,86.60869565,457.7391304
Chengdu,20141122,61.41666667,440.9444444
Chengdu,20141123,102.1666667,468.1111111
Chengdu,20141124,62.63157895,441.754386
Chengdu,20141125,66.86956522,444.5797101
Chengdu,20141126,83.13636364,455.4242424
Chengdu,20141127,43.54166667,429.0277778
Chengdu,20141128,53.04347826,435.3623188
Chengdu,20141129,63.91304348,442.6086957
Chengdu,20141130,42.08333333,428.0555556
Chengdu,20141201,43.38095238,428.9206349
Chengdu,20141202,55.05263158,436.7017544
Chengdu,20141203,45.38095238,430.2539683
Chengdu,20141204,61.43478261,440.9565217
Chengdu,20141205,75.13636364,450.0909091
Chengdu,20141206,75.2173913,450.1449275
Chengdu,20141207,62.95454545,441.969697
Chengdu,20141208,118.2272727,478.8181818
Chengdu,20141209,93.08695652,462.057971
Chengdu,20141210,35.20833333,423.4722222
Chengdu,20141211,46,430.6666667
Chengdu,20141212,67.95652174,445.3043478
Chengdu,20141213,77.54545455,451.6969697
Chengdu,20141214,77.88235294,451.9215686
Chengdu,20141215,71.08333333,447.3888889
Chengdu,20141216,32.86363636,421.9090909
Chengdu,20141217,48.65217391,432.4347826
Chengdu,20141218,59.95833333,439.9722222
Chengdu,20141219,83.05,455.3666667
Chengdu,20141220,130.25,486.8333333
Chengdu,20141221,91.27272727,460.8484848
Chengdu,20141222,105.5217391,470.3478261
Chengdu,20141223,99.13043478,466.0869565
Chengdu,20141224,169.2916667,512.8611111
Chengdu,20141225,144.2608696,496.173913
Chengdu,20141226,161.9130435,507.942029
Chengdu,20141227,114,476
Chengdu,20141228,92.70833333,461.8055556
Chengdu,20141229,138.0526316,492.0350877
Chengdu,20141230,146.7142857,497.8095238
Chengdu,20141231,193.0454545,528.6969697
Chengdu,20150101,150.6190476,500.4126984
Chengdu,20150102,168.0833333,512.0555556
Chengdu,20150103,149.0833333,499.3888889
Chengdu,20150104,180.3076923,520.2051282
Chengdu,20150105,127.3333333,484.8888889
Chengdu,20150106,45.125,430.0833333
Chengdu,20150107,66.375,444.25
Chengdu,20150108,77.25,451.5
Chengdu,20150109,87.33333333,458.2222222
Chengdu,20150110,84.08333333,456.0555556
Chengdu,20150111,123.875,482.5833333
Chengdu,20150112,108.2083333,472.1388889
Chengdu,20150113,189.5652174,526.3768116
Chengdu,20150114,185.2083333,523.4722222
Chengdu,20150115,219.5,546.3333333
Chengdu,20150116,114.7826087,476.5217391
Chengdu,20150117,164.4583333,509.6388889
Chengdu,20150118,78.75,452.5
Chengdu,20150119,121.2083333,480.8055556
Chengdu,20150120,152.5416667,501.6944444
Chengdu,20150121,146.1,497.4
Chengdu,20150122,186.0833333,524.0555556
Chengdu,20150123,212.5,541.6666667
Chengdu,20150124,156.875,504.5833333
Chengdu,20150125,165.6666667,510.4444444
Chengdu,20150126,145.7916667,497.1944444
Chengdu,20150127,151.5714286,501.047619
Chengdu,20150128,27.46666667,418.3111111
Chengdu,20150129,44,429.3333333
Chengdu,20150130,58.125,438.75
Chengdu,20150131,40,426.6666667
Chengdu,20150201,50.79166667,433.8611111
Chengdu,20150202,64.7826087,443.1884058
Chengdu,20150203,86.29166667,457.5277778
Chengdu,20150204,82.04166667,454.6944444
Chengdu,20150205,82.08695652,454.7246377
Chengdu,20150206,115.5833333,477.0555556
Chengdu,20150207,87.41666667,458.2777778
Chengdu,20150208,89.25,459.5
Chengdu,20150209,130.1818182,486.7878788
Chengdu,20150210,142.9565217,495.3043478
Chengdu,20150211,140,493.3333333
Chengdu,20150212,137.4166667,491.6111111
Chengdu,20150213,151.9583333,501.3055556
Chengdu,20150214,162.2173913,508.1449275
Chengdu,20150215,129.5,486.3333333
Chengdu,20150216,64.70833333,443.1388889
Chengdu,20150217,95.45454545,463.6363636
Chengdu,20150218,88.34782609,458.8985507
Chengdu,20150219,123.2727273,482.1818182
Chengdu,20150220,53.45833333,435.6388889
Chengdu,20150221,68.91304348,445.942029
Chengdu,20150222,38,425.3333333
Chengdu,20150223,30.95454545,420.6363636
Chengdu,20150224,40.23809524,426.8253968
Chengdu,20150225,33.625,422.4166667
Chengdu,20150226,33.95238095,422.6349206
Chengdu,20150227,40,426.6666667
Chengdu,20150228,24.38095238,416.2539683
Chengdu,20150301,43.39130435,428.9275362
Chengdu,20150302,56.70833333,437.8055556
Chengdu,20150303,61.41666667,440.9444444
Chengdu,20150304,49.56521739,433.0434783
Chengdu,20150305,39.95652174,426.6376812
Chengdu,20150306,67.83333333,445.2222222
Chengdu,20150307,94.26086957,462.8405797
Chengdu,20150308,69.95833333,446.6388889
Chengdu,20150309,96,464
Chengdu,20150310,76.79166667,451.1944444
Chengdu,20150311,58.39130435,438.9275362
Chengdu,20150312,85.75,457.1666667
Chengdu,20150313,86.58333333,457.7222222
Chengdu,20150314,108.5833333,472.3888889
Chengdu,20150315,98.66666667,465.7777778
Chengdu,20150316,96.25,464.1666667
Chengdu,20150317,61,440.6666667
Chengdu,20150318,53.83333333,435.8888889
Chengdu,20150319,29.1,419.4
Chengdu,20150320,43.57142857,429.047619
Chengdu,20150321,40.66666667,427.1111111
Chengdu,20150322,47.91666667,431.9444444
Chengdu,20150323,40.20833333,426.8055556
Chengdu,20150324,32.54166667,421.6944444
Chengdu,20150325,57.43478261,438.2898551
Chengdu,20150326,67.34782609,444.8985507
Chengdu,20150327,106.5652174,471.0434783
Chengdu,20150328,121.0416667,480.6944444
Chengdu,20150329,86.83333333,457.8888889
Chengdu,20150330,76.70833333,451.1388889
Chengdu,20150331,88.83333333,459.2222222
Chengdu,20150401,69.95833333,446.6388889
Chengdu,20150402,38.29166667,425.5277778
Chengdu,20150403,45.08333333,430.0555556
Chengdu,20150404,26.95833333,417.9722222
Chengdu,20150405,20,413.3333333
Chengdu,20150406,8.882352941,405.9215686
Chengdu,20150407,22.25,414.8333333
Chengdu,20150408,36.41666667,424.2777778
Chengdu,20150409,34.83333333,423.2222222
Chengdu,20150410,31.57894737,421.0526316
Chengdu,20150411,42.45833333,428.3055556
Chengdu,20150412,48.30434783,432.2028986
Chengdu,20150413,71.04166667,447.3611111
Chengdu,20150414,79.16666667,452.7777778
Chengdu,20150415,82.25,454.8333333
Chengdu,20150416,91.41666667,460.9444444
Chengdu,20150417,78,452
Chengdu,20150418,56.57894737,437.7192982
Chengdu,20150419,30.125,420.0833333
Chengdu,20150420,47.375,431.5833333
Chengdu,20150421,32.79166667,421.8611111
Chengdu,20150422,29,419.3333333
Chengdu,20150423,45,430
Chengdu,20150424,47.68181818,431.7878788
Chengdu,20150425,55.29166667,436.8611111
Chengdu,20150426,90.58333333,460.3888889
Chengdu,20150427,100.5,467
Chengdu,20150428,108.7083333,472.4722222
Chengdu,20150429,98.29166667,465.5277778
Chengdu,20150430,92.25,461.5
Chengdu,20150501,27.40909091,418.2727273
Chengdu,20150502,45.625,430.4166667
Chengdu,20150503,52.5,435
Chengdu,20150504,23.91666667,415.9444444
Chengdu,20150505,56.54166667,437.6944444
Chengdu,20150506,79.33333333,452.8888889
Chengdu,20150507,92.29166667,461.5277778
Chengdu,20150508,30.375,420.25
Chengdu,20150509,56.75,437.8333333
Chengdu,20150510,78.15,452.1
Chengdu,20150511,49.35,432.9
Chengdu,20150512,53.08333333,435.3888889
Chengdu,20150513,68.75,445.8333333
Chengdu,20150514,85.83333333,457.2222222
Chengdu,20150515,64.83333333,443.2222222
Chengdu,20150516,37.41666667,424.9444444
Chengdu,20150517,57.16666667,438.1111111
Chengdu,20150518,65,443.3333333
Chengdu,20150519,64.875,443.25
Chengdu,20150520,68.04166667,445.3611111
Chengdu,20150521,30.375,420.25
Chengdu,20150522,18.95833333,412.6388889
Chengdu,20150523,30.375,420.25
Chengdu,20150524,37.16666667,424.7777778
Chengdu,20150525,47.66666667,431.7777778
Chengdu,20150526,76.66666667,451.1111111
Chengdu,20150527,89.125,459.4166667
Chengdu,20150528,67,444.6666667
Chengdu,20150529,16.63636364,411.0909091
Chengdu,20150530,30.125,420.0833333
Chengdu,20150531,36.66666667,424.4444444
Chengdu,20150601,50.375,433.5833333
Chengdu,20150602,51.125,434.0833333
Chengdu,20150603,24.33333333,416.2222222
Chengdu,20150604,23.16666667,415.4444444
Chengdu,20150605,18,412
Chengdu,20150606,34.75,423.1666667
Chengdu,20150607,55.33333333,436.8888889
Chengdu,20150608,42.04166667,428.0277778
Chengdu,20150609,38.125,425.4166667
Chengdu,20150610,72.5,448.3333333
Chengdu,20150611,46.08333333,430.7222222
Chengdu,20150612,33.95833333,422.6388889
Chengdu,20150613,29.04166667,419.3611111
Chengdu,20150614,43.22727273,428.8181818
Chengdu,20150615,82.5,455
Chengdu,20150616,96.5,464.3333333
Chengdu,20150617,56.625,437.75
Chengdu,20150618,44.125,429.4166667
Chengdu,20150619,54.66666667,436.4444444
Chengdu,20150620,30.70833333,420.4722222
Chengdu,20150621,44.41666667,429.6111111
Chengdu,20150622,62.33333333,441.5555556
Chengdu,20150623,21.75,414.5
Chengdu,20150624,16.125,410.75
Chengdu,20150630,37,424.6666667
Chengdu,20150701,33.82352941,422.5490196
Chengdu,20150702,48.54545455,432.3636364
Chengdu,20150703,19.71428571,413.1428571
Chengdu,20150704,31.0952381,420.7301587
Chengdu,20150705,33.39130435,422.2608696
Chengdu,20150706,29.09090909,419.3939394
Chengdu,20150708,61,440.6666667
Chengdu,20150709,55.40909091,436.9393939
Chengdu,20150710,52.04166667,434.6944444
Chengdu,20150711,46.41666667,430.9444444
Chengdu,20150712,62.73913043,441.826087
Chengdu,20150713,61.625,441.0833333
Chengdu,20150714,63.875,442.5833333
Chengdu,20150715,39.41666667,426.2777778
Chengdu,20150716,58.75,439.1666667
Chengdu,20150717,44.83333333,429.8888889
Chengdu,20150718,55.125,436.75
Chengdu,20150719,46.20833333,430.8055556
Chengdu,20150720,65.125,443.4166667
Chengdu,20150721,52.5,435
Chengdu,20150722,27.05882353,418.0392157
Chengdu,20150723,21.04166667,414.0277778
Chengdu,20150724,22.91304348,415.2753623
Chengdu,20150725,22.86956522,415.2463768
Chengdu,20150726,31.16666667,420.7777778
Chengdu,20150727,35.85714286,423.9047619
Chengdu,20150728,38.7,425.8
Chengdu,20150729,67.66666667,445.1111111
Chengdu,20150801,29.35294118,419.5686275
Chengdu,20150802,30.33333333,420.2222222
Chengdu,20150803,36.375,424.25
Chengdu,20150804,20.95652174,413.9710145
Chengdu,20150805,23.33333333,415.5555556
Chengdu,20150806,48.375,432.25
Chengdu,20150807,48.36842105,432.245614
Chengdu,20150808,19.11111111,412.7407407
Chengdu,20150809,23.70833333,415.8055556
Chengdu,20150810,32.125,421.4166667
Chengdu,20150811,47.08333333,431.3888889
Chengdu,20150812,54.83333333,436.5555556
Chengdu,20150813,82.75,455.1666667
Chengdu,20150814,49.58333333,433.0555556
Chengdu,20150815,32.41666667,421.6111111
Chengdu,20150816,39.16666667,426.1111111
Chengdu,20150817,10.25,406.8333333
Chengdu,20150818,29.375,419.5833333
Chengdu,20150819,22.33333333,414.8888889
Chengdu,20150820,32.14285714,421.4285714
Chengdu,20150821,61,440.6666667
Chengdu,20150822,86.375,457.5833333
Chengdu,20150823,82.45833333,454.9722222
Chengdu,20150824,59.5,439.6666667
Chengdu,20150825,47.7826087,431.8550725
Chengdu,20150826,46.90909091,431.2727273
Chengdu,20150827,46.85714286,431.2380952
Chengdu,20150828,56.41666667,437.6111111
Chengdu,20150829,47.33333333,431.5555556
Chengdu,20150830,75.75,450.5
Chengdu,20150831,88.41666667,458.9444444
Chengdu,20150901,81.13043478,454.0869565
Chengdu,20150902,58.75,439.1666667
Chengdu,20150903,35.08333333,423.3888889
Chengdu,20150904,32.35,421.5666667
Chengdu,20150905,39.625,426.4166667
Chengdu,20150906,24.7826087,416.5217391
Chengdu,20150907,35.95238095,423.968254
Chengdu,20150908,26.375,417.5833333
Chengdu,20150909,12.875,408.5833333
Chengdu,20150910,10.40909091,406.9393939
Chengdu,20150911,23.625,415.75
Chengdu,20150912,39.58333333,426.3888889
Chengdu,20150913,36.73333333,424.4888889
Chengdu,20150914,54.21428571,436.1428571
Chengdu,20150915,87,458
Chengdu,20150916,38.04545455,425.3636364
Chengdu,20150917,28.375,418.9166667
Chengdu,20150918,29.43478261,419.6231884
Chengdu,20150919,41.16666667,427.4444444
Chengdu,20150920,50.83333333,433.8888889
Chengdu,20150921,44.26086957,429.5072464
Chengdu,20150922,40.70833333,427.1388889
Chengdu,20150923,49.69565217,433.1304348
Chengdu,20150924,21.70833333,414.4722222
Chengdu,20150925,27.90909091,418.6060606
Chengdu,20150926,38.95833333,425.9722222
Chengdu,20150927,28,418.6666667
Chengdu,20150928,31.95833333,421.3055556
Chengdu,20150929,40.70833333,427.1388889
Chengdu,20150930,61.66666667,441.1111111
Chengdu,20151001,23.68181818,415.7878788
Chengdu,20151002,52.09090909,434.7272727
Chengdu,20151003,50.44444444,433.6296296
Chengdu,20151004,17.91304348,411.942029
Chengdu,20151005,36.625,424.4166667
Chengdu,20151006,111.8571429,474.5714286
Chengdu,20151007,101.3333333,467.5555556
Chengdu,20151008,122.5,481.6666667
Chengdu,20151009,38.94117647,425.9607843
Chengdu,20151010,48.08333333,432.0555556
Chengdu,20151011,60.65217391,440.4347826
Chengdu,20151012,79.04166667,452.6944444
Chengdu,20151013,102.1666667,468.1111111
Chengdu,20151014,107.6086957,471.7391304
Chengdu,20151015,128.7826087,485.8550725
Chengdu,20151016,121.0416667,480.6944444
Chengdu,20151017,87.41666667,458.2777778
Chengdu,20151018,57.79166667,438.5277778
Chengdu,20151019,97,464.6666667
Chengdu,20151020,87.41666667,458.2777778
Chengdu,20151021,121.0526316,480.7017544
Chengdu,20151022,62.5,441.6666667
Chengdu,20151023,53.20833333,435.4722222
Chengdu,20151024,59.625,439.75
Chengdu,20151025,46.79166667,431.1944444
Chengdu,20151026,32.375,421.5833333
Chengdu,20151027,28.08333333,418.7222222
Chengdu,20151028,45.5,430.3333333
Chengdu,20151029,34.33333333,422.8888889
Chengdu,20151030,30.40909091,420.2727273
Chengdu,20151031,18.66666667,412.4444444
Chengdu,20151101,34.81818182,423.2121212
Chengdu,20151102,60.27272727,440.1818182
Chengdu,20151103,78.18181818,452.1212121
Chengdu,20151104,78.54545455,452.3636364
Chengdu,20151105,70.28571429,446.8571429
Chengdu,20151106,71.63157895,447.754386
Chengdu,20151107,19.75,413.1666667
Chengdu,20151108,29.14285714,419.4285714
Chengdu,20151109,82.05,454.7
Chengdu,20151110,40.08695652,426.7246377
Chengdu,20151111,25.82608696,417.2173913
Chengdu,20151112,22.125,414.75
Chengdu,20151113,34.0952381,422.7301587
Chengdu,20151114,51.625,434.4166667
Chengdu,20151115,33.86363636,422.5757576
Chengdu,20151116,54,436
Chengdu,20151117,50.79166667,433.8611111
Chengdu,20151118,60.08695652,440.057971
Chengdu,20151119,71.375,447.5833333
Chengdu,20151120,80.82608696,453.884058
Chengdu,20151121,68.375,445.5833333
Chengdu,20151122,59.2173913,439.4782609
Chengdu,20151123,50.52173913,433.6811594
Chengdu,20151124,17.95652174,411.9710145
Chengdu,20151125,32.57142857,421.7142857
Chengdu,20151126,65.52173913,443.6811594
Chengdu,20151127,49.69565217,433.1304348
Chengdu,20151128,46.86956522,431.2463768
Chengdu,20151129,60,440
Chengdu,20151130,58,438.6666667
Chengdu,20151201,79.05,452.7
Chengdu,20151202,67.90909091,445.2727273
Chengdu,20151203,54.45454545,436.3030303
Chengdu,20151204,38.91666667,425.9444444
Chengdu,20151205,46.08695652,430.7246377
Chengdu,20151206,57.80952381,438.5396825
Chengdu,20151207,91.81818182,461.2121212
Chengdu,20151208,74.14285714,449.4285714
Chengdu,20151209,77.3,451.5333333
Chengdu,20151210,99.22222222,466.1481481
Chengdu,20151211,87.4,458.2666667
Chengdu,20151212,28,418.6666667
Chengdu,20151213,40,426.6666667
Chengdu,20151214,34.25,422.8333333
Chengdu,20151215,31.4,420.9333333
Chengdu,20151216,49.28571429,432.8571429
